"","county","state","trumptwoparty","median_house_inc","median_age","pct_female","pct_white","pct_black","pct_hispanic","pct_evangelical","unemployment","pct_manufacturing","pct_uninsured","pct_male_married","pct_female_married","pct_no_hs","pct_hs","pct_some_coll","pct_ba","pct_grad","pct_vet","pct_foreign_born","logtotalvotes"
"111","Hempstead County, Arkansas","AR",64.93066,32.122,39.099998,0.51700002,0.55699998,0.29699999,0.125,0.48300001,0.079000004,0.23899999,0.175,0.46399999,0.44299999,0.219,0.38,0.27900001,0.077,0.045000002,0.086999997,0.064999998,8.8606415
"112","Hot Spring County, Arkansas","AR",72.184438,40,40.900002,0.48699999,0.82999998,0.117,0.030999999,0.289,0.075999998,0.14,0.142,0.52200001,0.53299999,0.152,0.421,0.296,0.085000001,0.045000002,0.106,0.011,9.3879843
"113","Howard County, Arkansas","AR",70.031059,34.229,38.599998,0.51300001,0.66100001,0.21799999,0.106,0.35100001,0.085000001,0.25400001,0.184,0.50199997,0.46000001,0.22,0.33500001,0.294,0.094999999,0.057,0.079000004,0.057,8.4497709
"114","Independence County, Arkansas","AR",77.522039,36.265,38.700001,0.51099998,0.89300001,0.02,0.059999999,0.308,0.068999998,0.155,0.145,0.57099998,0.49700001,0.171,0.389,0.28200001,0.104,0.054000001,0.086000003,0.035999998,9.5188541
"115","Izard County, Arkansas","AR",78.409314,32.63,48.099998,0.48100001,0.958,0.012,0.017999999,0.27200001,0.1,0.13600001,0.15700001,0.56699997,0.56800002,0.17900001,0.40000001,0.294,0.081,0.046,0.14,0.023,8.6030035
"116","Jackson County, Arkansas","AR",67.360824,31.261,41,0.50300002,0.77600002,0.17200001,0.028000001,0.34400001,0.079000004,0.185,0.148,0.491,0.34200001,0.23,0.45300001,0.228,0.061000001,0.027000001,0.085000001,0.0070000002,8.5479164
"117","Jefferson County, Arkansas","AR",36.967468,36.747,38.5,0.50800002,0.405,0.55500001,0.018999999,0.368,0.112,0.169,0.119,0.41499999,0.38499999,0.152,0.38699999,0.28600001,0.115,0.059999999,0.093000002,0.017000001,10.161767
"118","Johnson County, Arkansas","AR",71.507394,34.139,38.099998,0.505,0.815,0.015,0.134,0.175,0.061999999,0.28299999,0.139,0.56400001,0.528,0.207,0.41100001,0.211,0.115,0.055,0.092,0.075999998,9.1173477
"119","Lafayette County, Arkansas","AR",63.010752,31.194,45,0.514,0.597,0.382,0.012,0.73900002,0.125,0.15700001,0.171,0.454,0.38,0.21600001,0.433,0.233,0.093999997,0.024,0.079999998,0.0070000002,7.9585767
"120","Lawrence County, Arkansas","AR",76.290596,32.379,41.099998,0.51200002,0.96100003,0.0089999996,0.012,0.322,0.068999998,0.133,0.163,0.51999998,0.45899999,0.17900001,0.42699999,0.26499999,0.082999997,0.045000002,0.098999999,0.0070000002,8.645586
"121","Lee County, Arkansas","AR",41.464236,28.393,40.599998,0.442,0.41,0.56400001,0.023,0.329,0.17299999,0.071000002,0.161,0.324,0.37099999,0.31200001,0.39500001,0.214,0.055,0.024,0.041000001,0.011,8.0149965
"122","Lincoln County, Arkansas","AR",66.226059,32.58,37.5,0.389,0.64999998,0.30700001,0.035,0.27000001,0.142,0.14300001,0.154,0.289,0.51300001,0.21600001,0.47999999,0.215,0.064999998,0.023,0.072999999,0.015,8.2495756
"123","Little River County, Arkansas","AR",72.071171,36.205,41.700001,0.498,0.73400003,0.207,0.030999999,0.433,0.088,0.192,0.15000001,0.48500001,0.49700001,0.152,0.40599999,0.34299999,0.071000002,0.028999999,0.127,0.011,8.5615931
"124","Logan County, Arkansas","AR",77.013803,35.325,42.799999,0.49900001,0.91600001,0.017999999,0.025,0.31,0.081,0.18099999,0.132,0.528,0.48699999,0.175,0.43700001,0.26199999,0.098999999,0.028000001,0.107,0.017999999,8.977273
"125","Lonoke County, Arkansas","AR",77.893996,53.631,35.5,0.50700003,0.87,0.061000001,0.039000001,0.228,0.059,0.107,0.109,0.60299999,0.56400001,0.12800001,0.34,0.34099999,0.13699999,0.054000001,0.147,0.021,10.207289
"126","Madison County, Arkansas","AR",75.629222,37.691,41.799999,0.49900001,0.90899998,0,0.052000001,0.17900001,0.072999999,0.175,0.16500001,0.639,0.60600001,0.21600001,0.46000001,0.21699999,0.071000002,0.035999998,0.085000001,0.033,8.8306894
"127","Marion County, Arkansas","AR",78.818315,34.195,51.299999,0.50300002,0.94800001,0.003,0.022,0.223,0.109,0.226,0.14399999,0.59399998,0.56999999,0.146,0.43399999,0.28799999,0.090999998,0.041000001,0.162,0.014,8.8688354
"128","Miller County, Arkansas","AR",72.550911,40.317,37.799999,0.50700003,0.69800001,0.24699999,0.029999999,0.382,0.096000001,0.139,0.17,0.47299999,0.44100001,0.148,0.39300001,0.317,0.1,0.043000001,0.102,0.0089999996,9.6860151
"129","Mississippi County, Arkansas","AR",55.463046,34.612,35.599998,0.514,0.59600002,0.345,0.037999999,0.37799999,0.12,0.26300001,0.15800001,0.47099999,0.44600001,0.204,0.366,0.29899999,0.082000002,0.048999999,0.081,0.017999999,9.4882755
"130","Monroe County, Arkansas","AR",53.159589,27.647,45.200001,0.528,0.551,0.40700001,0.021,0.426,0.12800001,0.15000001,0.155,0.477,0.384,0.23100001,0.412,0.26300001,0.077,0.017000001,0.101,0.013,7.9669337
"131","Montgomery County, Arkansas","AR",77.941608,33.037,48.5,0.50599998,0.91900003,0.0060000001,0.037,0.226,0.043000001,0.056000002,0.175,0.59100002,0.60500002,0.19599999,0.37599999,0.30399999,0.079000004,0.044,0.14399999,0.023,8.1772346
"132","Nevada County, Arkansas","AR",63.351285,30.691,41.799999,0.50300002,0.64099997,0.30599999,0.032000002,0.36399999,0.094999999,0.19499999,0.169,0.551,0.50099999,0.16599999,0.428,0.264,0.1,0.041999999,0.104,0.016000001,8.0851784
"133","Newton County, Arkansas","AR",80.442083,34.536,47.700001,0.49900001,0.94400001,0,0.011,0.255,0.044,0.126,0.14300001,0.565,0.56900001,0.18099999,0.42399999,0.25,0.097000003,0.048999999,0.127,0.0099999998,8.2303104
"134","Ouachita County, Arkansas","AR",55.32465,31.293,42.700001,0.52899998,0.55699998,0.40099999,0.02,0.53299999,0.082999997,0.26300001,0.114,0.53399998,0.43799999,0.139,0.43200001,0.26800001,0.102,0.057999998,0.094999999,0.0080000004,9.2038193
"135","Perry County, Arkansas","AR",74.143457,42.346,43.099998,0.50199997,0.92699999,0.021,0.027000001,0.257,0.068000004,0.124,0.098999999,0.55400002,0.53299999,0.18700001,0.421,0.27700001,0.068999998,0.046,0.106,0.0080000004,8.3677645
"136","Phillips County, Arkansas","AR",36.204854,26.844,37.799999,0.53299999,0.352,0.61500001,0.016000001,0.398,0.18099999,0.089000002,0.17900001,0.40200001,0.31999999,0.24600001,0.317,0.33000001,0.071999997,0.035999998,0.075000003,0.0080000004,8.8469286
"137","Pike County, Arkansas","AR",82.138199,33.097,41.400002,0.51099998,0.87699997,0.030999999,0.064999998,0.43900001,0.066,0.155,0.168,0.57599998,0.56300002,0.185,0.35600001,0.31400001,0.083999999,0.061000001,0.108,0.041999999,8.2892885
"138","Poinsett County, Arkansas","AR",74.532646,33.07,40.200001,0.51200002,0.87900001,0.082000002,0.026000001,0.375,0.1,0.16500001,0.16500001,0.51200002,0.44800001,0.23100001,0.426,0.25999999,0.061000001,0.023,0.081,0.0089999996,8.951829
"139","Polk County, Arkansas","AR",84.521073,33.702,43.099998,0.51200002,0.88700002,0.0020000001,0.063000001,0.264,0.090000004,0.14,0.17299999,0.52999997,0.49900001,0.149,0.38999999,0.34099999,0.078000002,0.041999999,0.133,0.032000002,9.0156631
"140","Pope County, Arkansas","AR",76.47723,39.81,35.200001,0.505,0.85500002,0.028999999,0.078000002,0.25,0.075999998,0.15899999,0.14,0.52999997,0.50099999,0.17299999,0.33199999,0.28600001,0.134,0.074000001,0.089000002,0.044,10.024333
"141","Prairie County, Arkansas","AR",75.474542,35.833,45.400002,0.50800002,0.85399997,0.123,0.011,0.345,0.061999999,0.117,0.132,0.597,0.53500003,0.207,0.41800001,0.271,0.071999997,0.030999999,0.109,0.003,8.1443892
"142","Pulaski County, Arkansas","AR",40.613005,46.14,36.400002,0.51999998,0.542,0.354,0.059,0.32100001,0.075000003,0.064999998,0.134,0.465,0.40799999,0.103,0.27000001,0.29800001,0.207,0.121,0.103,0.052000001,11.981528
"143","Randolph County, Arkansas","AR",75.985843,34.044,42.900002,0.50999999,0.95499998,0.0070000002,0.017999999,0.29300001,0.054000001,0.155,0.15000001,0.57800001,0.55000001,0.175,0.39300001,0.29800001,0.086999997,0.046999998,0.105,0.0060000001,8.760767
"144","St. Francis County, Arkansas","AR",44.215333,32.105,37.5,0.45199999,0.412,0.51700002,0.044,0.40000001,0.117,0.122,0.16,0.37200001,0.37599999,0.215,0.39700001,0.27399999,0.071000002,0.041999999,0.085000001,0.025,8.9132814
"145","Saline County, Arkansas","AR",73.012477,55.817,38.700001,0.509,0.87099999,0.057999998,0.041000001,0.26100001,0.052999999,0.074000001,0.107,0.57800001,0.53600001,0.114,0.33899999,0.317,0.154,0.075999998,0.111,0.025,10.86092
"146","Scott County, Arkansas","AR",81.938195,37.321,41.299999,0.48899999,0.84399998,0.0020000001,0.075000003,0.26300001,0.109,0.29300001,0.139,0.583,0.55400002,0.227,0.396,0.26100001,0.068999998,0.046999998,0.108,0.048,8.1633711
"147","Searcy County, Arkansas","AR",83.09899,33.083,47,0.5,0.94099998,0.003,0.018999999,0.338,0.059,0.15800001,0.163,0.61199999,0.53799999,0.18099999,0.40200001,0.278,0.088,0.050999999,0.093999997,0.0080000004,8.2236271
"148","Sebastian County, Arkansas","AR",70.309216,38.575,36.900002,0.50999999,0.71399999,0.061999999,0.132,0.25400001,0.061000001,0.19599999,0.15800001,0.51800001,0.48800001,0.178,0.31900001,0.31099999,0.131,0.061000001,0.093000002,0.097999997,10.706319
"149","Sevier County, Arkansas","AR",75.327063,36.579,34.900002,0.50400001,0.59299999,0.046999998,0.322,0.41600001,0.093000002,0.30599999,0.20200001,0.56199998,0.50400001,0.308,0.34900001,0.264,0.046,0.033,0.086000003,0.171,8.4255161
"150","Sharp County, Arkansas","AR",78.601539,30.691,47.200001,0.51300001,0.94,0.0040000002,0.02,0.317,0.088,0.107,0.15800001,0.55000001,0.528,0.168,0.45899999,0.27399999,0.059,0.039999999,0.13699999,0.0070000002,8.8886185
"151","Stone County, Arkansas","AR",77.370203,29.264,48.5,0.493,0.95300001,0,0.017000001,0.44800001,0.07,0.083999999,0.142,0.58899999,0.51800001,0.20900001,0.354,0.278,0.094999999,0.063000001,0.142,0.003,8.6264067
"152","Union County, Arkansas","AR",64.103979,38.678,39.700001,0.51700002,0.61500001,0.32800001,0.035999998,0.51300001,0.097000003,0.161,0.14399999,0.528,0.48899999,0.16599999,0.377,0.28200001,0.126,0.048999999,0.081,0.021,9.7347136
"153","Van Buren County, Arkansas","AR",77.651131,32.312,47.099998,0.50599998,0.93599999,0.0049999999,0.028999999,0.255,0.112,0.054000001,0.18099999,0.56400001,0.50300002,0.18099999,0.42699999,0.27000001,0.082999997,0.039999999,0.121,0.023,8.9009581
"154","Washington County, Arkansas","AR",55.41808,43.524,31.200001,0.5,0.72500002,0.032000002,0.16,0.223,0.061999999,0.14300001,0.154,0.49700001,0.484,0.16500001,0.27900001,0.252,0.178,0.126,0.068999998,0.114,11.312778
"155","White County, Arkansas","AR",80.302513,42.554,36.200001,0.50800002,0.88599998,0.045000002,0.041000001,0.35499999,0.071000002,0.097000003,0.14399999,0.57099998,0.50700003,0.167,0.37599999,0.26199999,0.117,0.078000002,0.092,0.024,10.239924
"156","Woodruff County, Arkansas","AR",54.645032,28.993,43.900002,0.51599997,0.69499999,0.26800001,0.0049999999,0.35699999,0.124,0.126,0.18000001,0.45199999,0.39199999,0.26499999,0.44499999,0.186,0.077,0.027000001,0.107,0.0060000001,7.8520503
"157","Yell County, Arkansas","AR",75.689882,37.804,39.099998,0.505,0.75999999,0.02,0.19,0.221,0.082999997,0.235,0.149,0.55599999,0.50800002,0.242,0.40599999,0.226,0.093000002,0.033,0.082000002,0.111,8.7701283
"158","Alameda County, California","CA",15.705247,75.619,37.099998,0.50999999,0.33000001,0.113,0.226,0.061000001,0.082999997,0.104,0.101,0.49599999,0.461,0.131,0.185,0.255,0.25,0.18000001,0.046999998,0.31400001,13.39127
"159","Alpine County, California","CA",39.382941,52.917,43.599998,0.42199999,0.64099997,0.0099999998,0.094999999,0.125,0.107,0.037,0.19400001,0.35299999,0.45699999,0.105,0.30599999,0.31400001,0.147,0.12800001,0.17399999,0.034000002,6.4002576
"160","Amador County, California","CA",63.587844,54.171,50,0.45899999,0.79699999,0.022,0.12899999,0.068999998,0.14,0.045000002,0.082000002,0.48899999,0.56099999,0.116,0.27000001,0.40099999,0.147,0.066,0.138,0.055,9.7832394
"161","Butte County, California","CA",52.062601,43.444,36.799999,0.505,0.73799998,0.014,0.152,0.068999998,0.121,0.059999999,0.133,0.435,0.412,0.12,0.226,0.39500001,0.175,0.082999997,0.090999998,0.075999998,11.467551
"162","Calaveras County, California","CA",62.973666,53.233,50.700001,0.505,0.82499999,0.0060000001,0.111,0.071000002,0.121,0.082000002,0.101,0.54400003,0.56599998,0.083999999,0.27599999,0.43200001,0.14399999,0.064999998,0.131,0.052000001,10.049145
"163","Colusa County, California","CA",57.163554,52.168,34,0.47999999,0.375,0.0060000001,0.574,0.028999999,0.104,0.108,0.178,0.54400003,0.55900002,0.31799999,0.21699999,0.31900001,0.114,0.032000002,0.068000004,0.245,8.7996616
"164","Contra Costa County, California","CA",26.64167,80.185,38.799999,0.51200002,0.46000001,0.086000003,0.249,0.052000001,0.088,0.068999998,0.097999997,0.537,0.495,0.111,0.18700001,0.30599999,0.252,0.14399999,0.064000003,0.23899999,13.052317
"165","Del Norte County, California","CA",59.566075,40.847,38.799999,0.44499999,0.63300002,0.028000001,0.191,0.118,0.115,0.034000002,0.115,0.38600001,0.43700001,0.2,0.29100001,0.35699999,0.093999997,0.057,0.105,0.059,9.1651335
"166","El Dorado County, California","CA",57.497287,69.584,44.900002,0.5,0.79000002,0.0089999996,0.125,0.046999998,0.111,0.075999998,0.089000002,0.56300002,0.55299997,0.077,0.21799999,0.384,0.208,0.113,0.107,0.093999997,11.44669
"167","Fresno County, California","CA",46.742153,45.233,31.4,0.50099999,0.31200001,0.046999998,0.51599997,0.078000002,0.132,0.074000001,0.164,0.454,0.43099999,0.26499999,0.228,0.31299999,0.13,0.064000003,0.059,0.214,12.550793
"168","Glenn County, California","CA",65.37897,39.349,37.200001,0.495,0.537,0.0089999996,0.396,0.071999997,0.126,0.079000004,0.18000001,0.51700002,0.51099998,0.25,0.296,0.30599999,0.107,0.041999999,0.068999998,0.17900001,9.1558838
"169","Humboldt County, California","CA",35.625231,42.197,37.400002,0.5,0.75700003,0.011,0.106,0.067000002,0.105,0.044,0.167,0.42300001,0.405,0.102,0.252,0.366,0.185,0.094999999,0.083999999,0.057999998,10.989453
"170","Imperial County, California","CA",28.000265,41.079,32.200001,0.48800001,0.126,0.025,0.81800002,0.068000004,0.17399999,0.050000001,0.177,0.43900001,0.44499999,0.33700001,0.219,0.30399999,0.098999999,0.041999999,0.048,0.32600001,10.78085
"171","Inyo County, California","CA",57.382143,45.955,45.700001,0.49900001,0.648,0.0099999998,0.206,0.068000004,0.068000004,0.028000001,0.113,0.477,0.46000001,0.124,0.30899999,0.329,0.147,0.092,0.107,0.101,8.9978895
"172","Kern County, California","CA",56.767118,49.026,31.1,0.48699999,0.366,0.052999999,0.50999999,0.090999998,0.127,0.059999999,0.16,0.46599999,0.46399999,0.266,0.273,0.308,0.103,0.050999999,0.067000002,0.20299999,12.405591
"173","Kings County, California","CA",57.057709,46.481,31.4,0.44400001,0.34099999,0.059,0.52600002,0.059,0.13,0.082000002,0.15099999,0.412,0.484,0.278,0.248,0.34,0.097000003,0.037,0.104,0.186,10.431613
"174","Lake County, California","CA",47.970128,35.578,45.5,0.49900001,0.72600001,0.021,0.185,0.055,0.146,0.041999999,0.167,0.45899999,0.44999999,0.156,0.28299999,0.40099999,0.108,0.050999999,0.119,0.090000004,10.106265
"175","Lassen County, California","CA",77.30149,51.555,37,0.33199999,0.65899998,0.083999999,0.183,0.079999998,0.109,0.022,0.102,0.37799999,0.56099999,0.20100001,0.28799999,0.389,0.081,0.041999999,0.102,0.066,9.2614136
"176","Los Angeles County, California","CA",23.800789,56.196,35.599998,0.50700003,0.26899999,0.079999998,0.48199999,0.059999999,0.1,0.103,0.184,0.44100001,0.40799999,0.227,0.207,0.26300001,0.198,0.105,0.039999999,0.347,15.049326
"177","Madera County, California","CA",57.834399,45.073,33.5,0.51800001,0.36300001,0.032000002,0.55599999,0.056000002,0.075000003,0.086000003,0.17399999,0.49900001,0.45500001,0.292,0.25099999,0.324,0.093999997,0.039999999,0.078000002,0.21600001,10.671556
"178","Marin County, California","CA",16.685571,93.257,45.400002,0.51099998,0.72000003,0.024,0.15800001,0.024,0.057,0.046,0.075000003,0.54500002,0.493,0.071000002,0.118,0.25299999,0.31400001,0.244,0.068999998,0.182,11.844192
"179","Mariposa County, California","CA",62.417239,47.681,50.599998,0.498,0.81699997,0.011,0.101,0.074000001,0.116,0.027000001,0.090999998,0.57999998,0.58399999,0.105,0.285,0.389,0.138,0.082999997,0.12899999,0.064999998,9.0912189
"180","Mendocino County, California","CA",33.026966,42.98,42.200001,0.49900001,0.667,0.0060000001,0.236,0.061000001,0.122,0.067000002,0.146,0.45699999,0.44400001,0.132,0.26499999,0.366,0.15700001,0.079000004,0.101,0.127,10.531483
"181","Merced County, California","CA",43.49505,42.462,30.4,0.495,0.29899999,0.032000002,0.56900001,0.066,0.162,0.116,0.15899999,0.46900001,0.44600001,0.32100001,0.248,0.29899999,0.086999997,0.044,0.057999998,0.255,11.167459
"182","Modoc County, California","CA",75.454801,37.86,47.799999,0.49200001,0.778,0.0049999999,0.146,0.057999998,0.086000003,0.026000001,0.154,0.52200001,0.51999998,0.132,0.26100001,0.42699999,0.132,0.048,0.121,0.061999999,8.2395935
"183","Mono County, California","CA",43.222767,56.944,38.5,0.48300001,0.66500002,0.0040000002,0.273,0.021,0.134,0.022,0.237,0.373,0.48100001,0.15099999,0.168,0.35800001,0.23100001,0.092,0.088,0.167,8.5709238
"184","Monterey County, California","CA",28.144988,58.783,33.5,0.48800001,0.315,0.026000001,0.56900001,0.037,0.083999999,0.048999999,0.18700001,0.461,0.465,0.29300001,0.208,0.26800001,0.142,0.089000002,0.063000001,0.301,11.801167
"185","Napa County, California","CA",30.75605,71.379,40.299999,0.50199997,0.542,0.02,0.333,0.097999997,0.075000003,0.118,0.117,0.53299999,0.486,0.168,0.193,0.315,0.21600001,0.109,0.079999998,0.23,11.024709
"186","Nevada County, California","CA",47.280344,56.521,49,0.50599998,0.85699999,0.0049999999,0.090000004,0.041999999,0.097999997,0.071000002,0.13,0.55400002,0.51999998,0.061000001,0.20200001,0.40000001,0.21600001,0.12,0.118,0.061999999,10.913906
"187","Orange County, California","CA",45.398256,76.509,37.099998,0.50599998,0.42399999,0.015,0.34200001,0.048999999,0.075999998,0.13,0.14399999,0.51499999,0.48800001,0.15700001,0.177,0.28799999,0.244,0.133,0.050999999,0.30500001,13.995764
"188","Placer County, California","CA",56.412506,73.948,41,0.51200002,0.745,0.014,0.134,0.079999998,0.082999997,0.064000003,0.089000002,0.57599998,0.537,0.059,0.19400001,0.382,0.245,0.12,0.101,0.105,12.116362
"189","Plumas County, California","CA",61.042911,47.333,51.299999,0.493,0.84299999,0.0070000002,0.082999997,0.077,0.152,0.075000003,0.124,0.54799998,0.51200002,0.094999999,0.23899999,0.447,0.133,0.086000003,0.142,0.045000002,9.1774035
"190","Riverside County, California","CA",47.138929,56.603,34.5,0.50199997,0.37799999,0.059,0.47,0.057999998,0.12899999,0.090999998,0.169,0.49700001,0.47,0.199,0.25799999,0.333,0.134,0.075999998,0.077,0.22,13.529681
"191","Sacramento County, California","CA",36.794218,55.987,35.5,0.51099998,0.46799999,0.096000001,0.223,0.064000003,0.118,0.056000002,0.121,0.47299999,0.42899999,0.134,0.223,0.35600001,0.191,0.097000003,0.081,0.204,13.234495
"192","San Benito County, California","CA",38.508004,71.077,35,0.5,0.366,0.0070000002,0.579,0.068000004,0.122,0.12,0.13,0.52100003,0.49900001,0.22,0.244,0.34599999,0.134,0.056000002,0.059999999,0.20299999,9.9953375
"193","San Bernardino County, California","CA",44.314975,53.433,32.5,0.50300002,0.31200001,0.081,0.51099998,0.071000002,0.126,0.098999999,0.16500001,0.46700001,0.44100001,0.214,0.26199999,0.33399999,0.123,0.067000002,0.066,0.213,13.390837
"194","San Diego County, California","CA",39.379284,64.309,35.099998,0.498,0.47,0.046999998,0.329,0.057999998,0.086999997,0.093999997,0.141,0.47999999,0.46399999,0.14,0.19,0.31299999,0.221,0.13600001,0.097000003,0.235,14.082786
"195","San Francisco County, California","CA",9.8460704,81.294,38.5,0.491,0.412,0.052999999,0.153,0.037,0.068000004,0.055,0.085000001,0.389,0.38699999,0.13,0.127,0.205,0.32600001,0.212,0.035999998,0.35100001,12.913596
"196","San Joaquin County, California","CA",42.33838,53.274,33.5,0.50300002,0.34299999,0.067000002,0.40099999,0.072999999,0.13699999,0.097999997,0.14,0.49000001,0.46799999,0.22,0.264,0.33199999,0.125,0.059,0.064000003,0.233,12.320142
