state,dist,year,inc,dem_money_pct,dem_group_pct,dem_indiv_pct,dem_vote_pct
"MO",17,2008,0,35.81791,18.07439,45.92609,50.16722
"MO",17,2008,0,35.965,34.74464,46.90927,46.90989
"MO",17,2010,1,64.17044,77.77396,33.0878,44.34066
"MO",18,1998,1,0,0,.0133583,0
"MO",18,1998,0,94.83499,97.30907,97.47916,72.77425
"MO",18,2000,0,59.85769,67.84866,62.31983,42.73989
"MO",18,2002,0,38.36061,42.30562,63.15926,44.4523
"MO",18,2006,1,8.051001,3.248716,11.57991,47.19573
"MO",18,2006,0,47.03809,51.58834,41.02563,51.65208
"MO",18,2008,0,21.88164,27.08018,11.62143,38.55179
"MO",18,2010,0,20.49145,3.638303,46.74244,31.7749
"MO",18,2010,0,60.12142,89.55862,52.55604,41.6716
"MO",19,1996,0,100,100,100,64.81013
"MO",19,1996,0,0,0,.0052955,33.23868
"MO",19,2000,0,78.01331,89.8063,72.59111,58.69534
"MO",19,2002,0,0,0,.0026318,0
"MO",19,2004,1,37.92736,57.24046,39.22699,39.85769
"MO",19,2004,0,56.49043,66.14951,46.29626,52.54884
"MO",19,2006,1,22.97848,14.80363,28.27208,42.02516
"MO",19,2008,0,0,0,.0078734,40.54834
"MO",19,2008,1,69.97462,96.925,73.29414,49.11893
"MO",19,2010,0,47.95495,61.66341,33.18194,33.11195
"MO",20,1996,1,100,100,100,70.59443
"MO",20,1998,1,81.85059,85.10713,70.67284,63.82393
"MO",20,1998,0,88.52863,94.78289,62.25626,67.859
"MO",20,2000,0,50.84171,36.48739,24.22219,46.80079
"MO",20,2002,0,61.56191,70.53295,53.13141,43.10728
"MO",20,2002,0,29.16888,19.93694,24.23071,33.29773
"MO",20,2004,1,53.2235,44.44445,30.21245,39.42674
"MO",20,2006,1,4.153811,.4214075,10.39141,35.50791
"MO",20,2006,1,41.21525,32.49596,48.40492,39.19375
"MO",20,2008,0,48.86397,56.95256,49.43515,37.00419
"MO",20,2010,1,0,0,.0022634,0
"MO",20,2010,0,6.034207,4.216831,31.67763,22.07896
"MO",21,1996,1,100,100,100,55.14994
"MO",21,1996,1,100,100,100,57.61986
"MO",21,1998,0,90.29861,100,100,53.2389
"MO",21,2000,1,100,100,100,100
"MO",21,2000,1,100,100,100,100
"MO",21,2002,0,33.78619,27.20045,31.13523,43.95205
"MO",21,2004,0,16.11183,24.44988,3.372936,39.42313
"MO",21,2004,0,50.98757,70.44218,37.77005,47.95918
"MO",21,2006,0,58.79925,52.22071,56.9172,47.72727
"MO",21,2008,1,31.71456,26.91047,35.74411,43.82353
"MO",21,2008,0,3.233472,0,7.405507,36.03912
"MO",21,2010,0,70.05505,78.60754,68.89949,41.30184
"MO",22,1996,1,100,100,100,100
"MO",22,1998,0,43.52758,59.47465,53.48005,57.015
"MO",22,1998,0,100,100,100,78.69315
"MO",22,2000,0,54.87266,65.56267,50.16135,52.3341
"MO",22,2002,1,59.16165,80.14142,37.89742,49.74404
"MO",22,2002,0,97.91052,99.78918,94.65336,59.97755
"MO",22,2004,0,43.70181,37.35265,26.83166,45.78856
"MO",22,2006,0,27.20243,21.23697,17.16622,46.49359
"MO",22,2006,0,85.54073,84.61733,83.13086,60.4669
"MO",22,2008,0,54.72756,43.09624,33.98876,48.04203
"MO",22,2010,1,99.77282,100,100,52.57196
"MO",22,2010,0,18.40406,20.75343,3.531575,30.19744
"MO",23,1996,0,100,100,100,55.91516
"MO",23,1996,1,0,0,.0054793,35.42799
"MO",23,1998,1,81.70731,87.97151,79.20216,60.52035
"MO",23,2000,0,39.83769,43.37605,36.92585,45.741
"MO",23,2000,1,100,100,100,100
"MO",23,2002,0,70.4341,83.9448,82.94395,65.73369
"MO",23,2004,1,13.53849,5.518898,10.33153,42.03735
"MO",23,2004,0,98.36559,100,98.02623,71.18446
"MO",23,2006,0,96.7268,99.74393,94.7479,73.16695
"MO",23,2008,0,.0497686,0,0,39.80979
"MO",23,2008,0,100,100,100,100
"MO",23,2010,0,97.02844,100,83.39622,67.9794
"MO",24,1996,0,100,100,100,52.15253
"MO",24,1998,1,68.58503,75.5992,61.60426,53.66196
"MO",24,1998,0,21.18122,20.15978,19.71317,44.16924
"MO",24,2000,0,96.43946,96.99854,94.01282,63.55514
"MO",24,2002,0,54.67843,58.46755,55.92825,52.51717
"MO",24,2002,0,72.32561,93.42655,58.69427,53.89439
"MO",24,2004,0,46.32498,36.6535,41.1125,44.32794
"MO",24,2006,0,45.55188,44.24821,42.11232,49.40533
"MO",24,2006,1,68.3936,72.2945,71.86082,60.62788
"MO",24,2008,0,53.07106,55.95844,68.77107,50.8456
"MO",24,2010,1,78.04128,85.09204,73.88258,55.89737
"MO",24,2010,0,42.61512,52.00483,38.09595,49.89115
"MO",25,1996,0,100,100,100,63.04592
"MO",25,1998,1,99.99999,100,100,100
"MO",25,2000,0,68.68128,84.40154,84.53665,46.77417
"MO",25,2002,0,38.33223,36.45679,29.88441,56.20981
"MO",25,2004,0,89.32074,100,85.47833,66.16279
"MO",25,2004,0,37.25812,20.0999,58.15785,42.81344
"MO",25,2006,1,100,100,100,100
"MO",25,2008,1,2.086769,0,1.614987,34.67908
"MO",25,2008,0,85.7502,97.65977,89.3521,64.74239
"MO",25,2010,1,100,100,100,100
"MO",26,1996,0,100,100,100,100
"MO",26,1998,1,1.342516,.0073143,3.191914,35.17672
"MO",26,1998,1,100,100,100,100
"MO",26,2000,1,100,100,100,100
"MO",26,2002,0,1.161639,.1461765,2.082381,29.91551
"MO",26,2002,1,100,100,100,100
"MO",26,2004,0,55.86777,79.209,32.08464,64.35259
"MO",26,2006,1,14.45062,5.122865,36.22,36.55975
"MO",26,2006,1,100,100,100,100
"MO",26,2008,1,100,100,100,100
"MO",26,2010,1,100,100,100,100
"MO",26,2010,0,0,0,.0011126,31.16142
"MO",27,1996,0,0,0,.0023773,36.26973
"MO",27,1996,0,100,100,100,63.15145
"MO",27,1998,1,100,100,100,100
"MO",27,2000,1,100,100,100,100
"MO",27,2000,1,0,0,.0503525,0
"MO",27,2002,0,41.33418,71.18072,39.53148,57.9537
"MO",27,2004,1,100,100,100,100
"MO",27,2004,0,1.876969,1.587645,.7829484,32.62597
"MO",27,2006,0,74.53533,96.64143,27.644,67.91299
"MO",27,2008,1,3.527225,1.831981,6.388022,35.7589
"MO",27,2008,1,100,100,100,100
"MO",27,2010,0,80.42635,96.99863,55.5728,60.51888
"MO",28,1996,1,0,0,.0187406,0
"MO",28,1998,0,39.15381,36.87938,27.79177,29.50686
"MO",28,2000,0,25.65072,28.99884,31.27148,31.31756
"MO",28,2002,0,21.77565,17.82214,21.40565,36.22878
"MO",28,2002,0,12.74945,7.613006,16.29035,33.25214
"MO",28,2004,1,0,0,.0074761,0
"MO",28,2006,1,0,0,.0046134,0
"MO",28,2008,1,54.65801,64.54127,41.20197,44.48117
"MO",28,2010,0,27.61645,21.51589,15.05955,36.64917
"MO",29,1996,0,0,0,.0034595,39.75886
"MO",29,1996,0,100,100,100,58.01154
"MO",29,1998,1,48.30259,83.15832,23.12792,65.27764
"MO",29,2000,1,55.74118,89.27444,17.59645,63.95507
"MO",29,2000,1,0,0,.0067245,0
"MO",29,2002,1,77.43913,95.66666,27.58621,67.50495
"MO",29,2004,0,.0722833,0,0,30.64682
"MO",29,2004,0,38.12333,45.56711,19.68504,56.05562
"MO",29,2006,1,100,100,100,75.7785
"MO",29,2008,0,0,0,.0052872,0
"MO",29,2010,0,36.72389,80.83366,14.24847,36.01843
"MO",30,1996,0,0,0,.0117151,49.09328
"MO",30,1998,1,20.15845,11.98143,21.35943,31.33565
"MO",30,1998,0,55.85058,53.68216,63.94961,46.21742
"MO",30,2000,0,58.14793,51.89026,79.52625,50.65324
"MO",30,2002,0,56.46648,51.31208,53.73817,48.51393
"MO",30,2002,0,68.5082,80.96626,71.80348,49.84807
"MO",30,2004,1,45.52945,34.8494,68.91499,48.3552
"MO",30,2006,1,39.2691,31.58824,53.45023,43.55642
"MO",30,2006,1,32.84359,26.91502,31.96513,42.54707
"MO",30,2008,0,17.86662,8.830846,24.69136,37.19478
"MO",30,2010,0,8.029657,6.253192,12.79731,35.14725
"MO",30,2010,0,66.64394,87.28882,51.9867,40.47683
"MO",31,1996,1,100,100,100,61.38969
"MO",31,1996,0,100,100,100,62.71937
"MO",31,1998,0,100,100,100,68.21918
"MO",31,2000,1,64.90548,78.05992,68.37359,52.1945
"MO",31,2002,0,83.40627,97.48276,91.91884,63.28056
"MO",31,2004,0,95.62683,100,95.71046,68.54014
"MO",31,2004,0,18.85137,9.203036,24.25763,36.20727
"MO",31,2006,1,100,100,100,100
"MO",31,2008,1,100,100,100,100
"MO",31,2008,0,38.88544,31.41888,32.26011,42.76631
"MO",31,2010,0,76.42144,98.19447,58.41461,51.27388
"MO",32,1996,0,0,0,.0131648,35.37824
"MO",32,1998,1,0,0,.008257,0
"MO",32,1998,0,16.69891,15.10669,16.7448,30.99781
"MO",32,2000,0,0,0,.0075041,0
"MO",32,2002,0,0,0,.0028287,0
"MO",32,2002,1,35.60266,37.67621,31.96812,39.466
"MO",32,2004,0,48.78347,49.91254,37.39014,49.41794
"MO",32,2006,0,57.90009,75.86647,35.15923,60.1219
"MO",32,2008,1,100,100,100,100
"MO",32,2010,0,0,0,.0005363,0
"MO",32,2010,1,50.9695,81.44091,32.97945,49.40849
"MO",33,1996,0,100,100,100,69.57662
"MO",33,1996,0,0,0,.0142005,32.51973
"MO",33,1998,1,80.31149,82.14178,73.76134,63.04066
"MO",33,2000,0,87.66587,77.20444,62.59642,58.2877
"MO",33,2000,0,74.05229,5.53606,84.70667,37.93988
"MO",33,2002,0,100,100,100,58.93414
"MO",33,2004,0,64.78753,91.30119,50.36376,48.47845
"MO",33,2004,0,4.121048,3.130345,2.424487,35.23025
"MO",33,2006,1,44.03765,36.87821,52.46504,49.46789
"MO",33,2008,1,5.610327,0,11.29688,32.68994
"MO",33,2008,1,53.8365,49.15945,62.38449,46.85055
"MO",33,2010,1,35.17266,26.37285,55.31451,34.86771
"MO",34,1996,0,0,0,.0164042,46.33939
"MO",34,1998,1,45.80306,56.50436,43.96055,54.12894
"MO",34,1998,1,41.32187,39.19873,35.90821,42.13068
"MO",34,2000,1,17.60905,16.79791,0,35.19728
"MO",34,2002,0,36.63099,37.51385,33.52099,45.53787
"MO",34,2002,1,42.65631,26.46065,44.54221,46.1601
"MO",34,2004,0,39.91342,49.35767,27.48007,43.58767
"MO",34,2006,0,5.247785,1.758219,8.110504,40.51716
"MO",34,2006,1,11.45627,7.785401,7.645481,40.70163
"MO",34,2008,1,2.551899,.9179494,4.157679,38.67661
"MO",34,2010,0,23.93012,32.77608,19.25547,42.52164
"MO",34,2010,0,46.62869,52,20.91189,45.4447
"MO",35,1996,0,0,0,.0198373,38.12998
"MO",35,1998,0,28.13691,28.94975,43.58914,37.38797
"MO",35,2000,0,37.61188,35.04258,64.54862,38.41396
"MO",35,2002,0,52.63277,43.40754,49.52241,44.82489
"MO",35,2004,1,15.40323,10.64172,18.76955,42.88368
"MO",35,2006,1,18.78129,9.688621,28.39596,41.60081
"MO",35,2008,0,0,0,.0067426,39.69534
"MO",35,2010,0,5.691011,0,13.07061,30.51443
"MO",36,1996,1,100,100,100,66.39387
"MO",36,1998,1,100,100,100,66.74512
"MO",36,2002,1,100,100,100,100
"MO",36,2004,1,22.42527,77.7608,5.389759,48.54239
"MO",36,2006,0,12.33073,5.408216,24.3309,38.59379
"MO",36,2008,0,49.73031,47.77637,46.3614,39.4967
"MO",36,2010,0,23.48025,16.41477,42.4157,33.94834
"MO",37,1996,1,100,100,100,88.56094
"MO",37,1998,1,100,100,100,100
"MO",37,2000,0,100,100,100,91.87603
"MO",37,2002,1,100,100,100,100
"MO",37,2006,0,100,100,100,100
"MO",37,2008,1,100,100,100,100
"MO",37,2010,1,100,100,100,100
"MO",38,1996,1,100,100,100,100
"MO",38,2002,0,78.29768,84.01595,71.1909,52.58151
"MO",38,2004,1,80.21358,92.89539,65.00217,51.65344
"MO",38,2006,0,31.88373,25.27989,43.57602,44.34524
"MO",38,2008,0,15.26193,3.122498,67.78522,41.50651
"MO",38,2010,0,2.742481,0,17.57184,30.34625
"MO",39,1996,0,100,100,100,64.94478
"MO",39,1998,1,0,0,.0338868,68.97868
"MO",39,2000,0,100,100,100,70.4355
"MO",39,2002,1,100,100,100,100
"MO",39,2004,0,100,100,100,100
"MO",39,2006,0,100,100,100,81.71079
"MO",39,2010,0,100,100,100,100
"MO",40,1998,0,100,100,100,79.13669
"MO",40,2000,1,100,100,100,100
"MO",40,2002,0,100,100,100,100
"MO",40,2004,1,100,100,100,100
"MO",40,2006,1,100,100,100,100
"MO",40,2008,1,100,100,100,100
"MO",41,2000,0,100,100,100,100
"MO",41,2002,1,100,100,100,100
"MO",41,2004,1,100,100,100,100
"MO",41,2006,0,100,100,100,100
"MO",41,2008,1,100,100,100,100
"MO",41,2010,1,100,100,100,100
"MO",42,1996,1,100,100,100,100
"MO",42,1998,1,100,100,100,100
"MO",42,2000,0,100,100,100,100
"MO",42,2002,1,100,100,100,100
"MO",42,2004,0,100,100,100,100
"MO",42,2006,1,100,100,100,100
"MO",42,2008,1,100,100,100,100
"MO",42,2010,1,100,100,100,100
"MO",43,1996,1,100,100,100,100
"MO",43,2002,0,100,100,100,100
"MO",43,2004,1,100,100,100,100
"MO",43,2008,0,100,100,100,100
"MO",43,2010,0,100,100,100,100
"MO",44,1996,0,100,100,100,68.58706
"MO",44,1998,0,100,100,100,72.34727
"MO",44,2000,0,100,100,100,73.22491
"MO",44,2002,1,100,100,100,100
"MO",44,2004,1,100,100,100,100
"MO",44,2006,1,100,100,100,100
"MO",44,2008,0,100,100,100,100
"MO",44,2010,1,85.88274,94.46655,79.3386,69.62697
"MO",45,1996,0,0,0,.0496032,42.20279
"MO",45,1998,0,60.64721,68.29537,65.42529,49.55387
"MO",45,2000,0,60.87246,59.01397,71.23267,61.44042
"MO",45,2002,0,99.99999,100,100,71.12899
"MO",45,2004,0,96.49542,98.62187,97.18038,71.96434
"MO",45,2006,0,100,100,100,100
"MO",45,2008,1,100,100,100,68.11164
"MO",45,2010,1,83.68681,97.5583,61.86339,60.26684
"MO",46,1996,1,100,100,100,61.39172
"MO",46,1998,0,64.12574,86.17401,50.58678,54.81714
"MO",46,2002,0,48.96347,83.50516,37.6392,61.42207
"MO",46,2004,0,56.07384,95.0136,24.70238,63.24184
"MO",46,2006,0,65.30325,89.57143,43.72375,58.14018
"MO",46,2010,0,94.64586,100,93.82497,62.53157
"MO",47,1996,1,49.00893,0,73.79713,40.97264
"MO",47,1998,1,0,0,.026738,0
"MO",47,2000,0,3.077784,1.743265,0,37.27914
"MO",47,2002,0,44.51514,37.28883,50.13245,46.24238
"MO",47,2004,1,0,0,.0291886,0
"MO",47,2006,0,70.69536,86.85541,56.0494,48.74718
"MO",47,2008,1,43.51438,27.64884,36.59213,40.63089
"MO",47,2010,1,0,0,.0530223,0
"MO",48,2002,0,53.41737,54.26811,54.80793,51.64731
"MO",48,2004,0,61.73155,60.0696,71.55679,47.14561
"MO",48,2006,1,33.7212,27.46394,29.90598,47.79462
"MO",48,2008,1,13.65933,8.309859,14.5229,41.968
"MO",48,2010,0,55.80493,79.06921,59.02797,45.60114
"MO",49,1996,0,100,100,100,62.56259
"MO",49,1998,1,100,100,100,100
"MO",49,2000,1,100,100,100,100
"MO",49,2002,0,80.47893,86.63691,68.46786,55.71968
"MO",49,2004,1,99.99999,100,100,100
"MO",49,2006,1,100,100,100,100
"MO",49,2008,0,100,100,100,100
"MO",49,2010,1,100,100,100,100
"MO",50,1996,1,100,100,100,100
"MO",50,1998,1,100,100,100,100
"MO",50,2000,1,100,100,100,100
"MO",50,2002,0,96.0384,95.09804,90.03954,84.0595
"MO",50,2004,0,100,100,100,100
"MO",50,2006,1,100,100,100,100
"MO",50,2008,1,100,100,100,100
"MO",50,2010,1,100,100,100,100
"MO",51,1996,1,100,100,100,100
"MO",51,1998,1,100,100,100,100
"MO",51,2000,1,100,100,100,100
"MO",51,2002,0,99.99999,100,100,67.38502
"MO",51,2004,0,100,100,100,68.58285
"MO",51,2006,1,100,100,100,100
"MO",51,2008,1,100,100,100,100
"MO",51,2010,0,95.83175,100,93.6765,57.11848
"MO",52,1996,1,0,0,.0078872,48.68565
"MO",52,1998,1,35.07631,36.36039,24.05355,44.44183
"MO",52,2000,1,0,0,.0203749,0
"MO",52,2002,0,73.86347,84.7533,67.80952,51.31274
"MO",52,2004,1,65.61684,94.2713,75.02256,51.69109
"MO",52,2006,1,95.84711,98.00304,82.47323,66.20094
"MO",52,2008,0,97.20672,99.48163,89.05452,63.58987
"MO",52,2010,0,65.36671,82.08339,40.31893,39.43935
"MO",53,1996,1,100,100,100,100
"MO",53,1998,1,100,100,100,100
"MO",53,2000,1,98.85108,100,100,66.81523
"MO",53,2002,0,100,100,100,61.0276
"MO",53,2006,1,100,100,100,64.71554
"MO",53,2008,1,100,100,100,63.102
"MO",53,2010,0,100,100,100,44.33456
"MO",54,1996,1,0,0,.0154416,46.26323
"MO",54,1998,0,26.89025,25.0064,48.75682,37.39738
"MO",54,2000,0,10.03317,7.555555,10,38.93985
"MO",54,2002,0,37.29553,41.77098,45.45604,41.82036
"MO",54,2004,1,0,0,.0109278,0
"MO",54,2006,1,8.71711,.9101251,17.9064,39.8244
"MO",54,2008,1,.7886183,.2928258,4.080231,37.10368
"MO",54,2010,0,72.20377,85.34378,78.24558,36.05094
"MO",55,1996,0,0,0,.0131062,39.84342
"MO",55,1998,0,26.24571,24.95224,34.62774,33.34126
"MO",55,2000,0,0,0,.019044,35.42905
"MO",55,2002,0,34.33905,33.97039,36.22386,44.95147
"MO",55,2004,1,36.61125,38.20045,42.48943,36.95297
"MO",55,2006,0,15.18351,8.111308,16.12087,37.85745
"MO",55,2008,0,2.841177,.2709415,18.27646,35.02536
"MO",55,2010,0,66.65779,69.18264,38.60529,35.43977
"MO",56,1996,1,0,0,.0150693,47.12156
"MO",56,1998,0,17.45744,18.21739,8.327223,37.80602
"MO",56,2000,1,0,0,.0121566,0
"MO",56,2002,0,19.98792,18.03051,14.79541,35.7347
"MO",56,2004,1,0,0,.0175408,0
"MO",56,2006,1,0,0,.0228519,0
"MO",56,2008,0,16.53533,6.246174,38.28378,37.434
"MO",56,2010,0,46.28911,36.05628,28.17261,36.59819
"MO",57,1996,1,100,100,100,100
"MO",57,1998,1,100,100,100,100
"MO",57,2000,1,100,100,100,100
"MO",57,2002,0,100,100,100,100
"MO",57,2004,1,100,100,100,100
"MO",57,2006,0,100,100,100,100
"MO",57,2008,1,100,100,100,100
"MO",57,2010,0,100,100,100,100
"MO",58,1998,1,100,100,100,100
"MO",58,2000,1,100,100,100,100
"MO",58,2002,0,97.25544,100,100,88.50275
"MO",58,2004,1,100,100,100,100
"MO",58,2006,1,100,100,100,100
"MO",58,2008,0,100,100,100,100
"MO",58,2010,0,100,100,100,100
"MO",59,2000,0,100,100,100,84.91604
"MO",59,2010,1,100,100,100,100
"MO",60,1996,1,100,100,100,100
"MO",60,1998,0,100,100,100,100
"MO",60,2000,1,100,100,100,100
"MO",60,2002,1,100,100,100,100
"MO",60,2004,1,100,100,100,100
"MO",60,2006,0,100,100,100,100
"MO",60,2008,1,100,100,100,100
"MO",60,2010,1,100,100,100,100
"MO",61,1996,1,100,100,100,100
"MO",61,1998,1,100,100,100,100
"MO",61,2000,0,100,100,100,100
"MO",61,2002,1,100,100,100,100
"MO",61,2004,1,100,100,100,100
"MO",61,2006,1,100,100,100,100
"MO",61,2008,0,100,100,100,100
"MO",61,2010,1,100,100,100,100
"MO",62,1998,1,100,100,100,100
"MO",62,2000,1,100,100,100,100
"MO",62,2002,0,10.21993,11.39456,6.20253,32.63109
"MO",62,2004,0,1.390705,0,0,32.80788
"MO",62,2006,0,0,0,.0050821,29.2738
"MO",62,2008,0,25.33076,5.416215,19.20513,26.88375
"MO",62,2010,0,0,0,.0052782,0
"MO",63,1996,1,100,100,100,100
"MO",63,1998,1,100,100,100,100
"MO",63,2000,0,100,100,100,100
"MO",63,2002,0,100,100,100,82.10691
"MO",63,2004,0,100,100,100,85.16683
"MO",63,2010,1,100,100,100,100
"MO",64,1996,1,100,100,100,100
"MO",64,1998,0,100,100,100,100
"MO",64,2000,1,100,100,100,100
"MO",64,2002,1,100,100,100,100
"MO",64,2004,0,97.77463,99.18156,98.0701,80.30925
"MO",64,2006,1,100,100,100,100
"MO",64,2010,0,99.54144,100,99.31432,78.242
"MO",65,1996,0,100,100,100,70.92235
"MO",65,1998,0,100,100,100,77.96649
"MO",65,2000,1,100,100,100,73.15273
"MO",65,2002,0,91.9492,95.59035,85.05328,65.51803
"MO",65,2004,1,94.65835,98.27613,95.10178,69.04126
"MO",65,2006,1,100,100,100,100
"MO",65,2008,0,100,100,100,100
"MO",65,2010,1,100,100,100,100
"MO",66,1996,0,100,100,100,71.81493
"MO",66,1998,1,100,100,100,100
"MO",66,2002,0,86.17867,92.6715,65.53902,59.48348
"MO",66,2004,1,98.01794,100,90.74622,67.98416
"MO",66,2006,1,100,100,100,100
"MO",66,2008,0,83.54867,98.23982,57.00533,68.47797
"MO",66,2010,0,100,100,100,59.84426
"MO",67,1996,1,100,100,100,100
"MO",67,1998,1,100,100,100,100
"MO",67,2002,0,100,100,100,100
"MO",67,2008,0,100,100,100,100
"MO",67,2010,1,99.77601,100,100,82.04456
"MO",68,1996,0,100,100,100,68.0275
"MO",68,1998,0,51.9398,94.78623,13.06082,71.62743
"MO",68,2000,0,74.34595,96.15466,28.46098,61.37981
"MO",68,2002,0,16.25661,7.541899,25.51605,39.29488
"MO",68,2004,0,0,0,.0407997,0
"MO",68,2006,1,0,0,.0106372,28.93695
"MO",68,2008,1,0,0,.0253421,0
"MO",68,2010,1,0,0,100,0
"MO",69,1998,1,100,100,100,100
"MO",69,2000,0,100,100,100,100
"MO",70,1996,1,100,100,100,100
"MO",70,2000,0,100,100,100,100
"MO",70,2002,0,100,100,100,100
"MO",70,2006,1,100,100,100,100
"MO",70,2008,0,100,100,100,100
"MO",71,1996,1,100,100,100,83.66774
"MO",71,1998,1,100,100,100,100
"MO",71,2000,0,100,100,100,100
"MO",71,2004,1,100,100,100,100
"MO",71,2006,1,100,100,100,100
"MO",71,2008,0,100,100,100,100
"MO",71,2010,0,100,100,100,100
"MO",72,1996,1,100,100,100,100
"MO",72,1998,0,100,100,100,100
"MO",72,2000,1,100,100,100,100
"MO",72,2002,1,100,100,100,100
"MO",72,2004,0,99.99999,100,100,100
"MO",72,2006,1,100,100,100,100
"MO",72,2008,1,100,100,100,100
"MO",73,1996,1,100,100,100,100
"MO",73,1998,1,100,100,100,100
"MO",73,2000,1,100,100,100,84.1998
"MO",73,2002,0,100,100,100,64.79523
"MO",73,2004,1,70.00295,88.81627,62.55503,68.7769
"MO",73,2006,1,99.01805,100,98.11021,69.99435
"MO",73,2008,0,98.16854,98.84302,98.47582,69.10297
"MO",73,2010,0,100,100,100,61.43573
"MO",74,1996,1,0,0,.0531632,0
"MO",74,1998,0,19.00093,4.358628,.3511236,61.0589
"MO",74,2000,1,100,100,100,100
"MO",74,2002,1,100,100,100,100
"MO",74,2004,1,99.99999,100,100,100
"MO",74,2006,0,100,100,100,100
"MO",74,2008,0,100,100,100,100
"MO",74,2010,0,100,100,100,74.4867
"MO",75,1996,0,100,100,100,72.83961
"MO",75,1998,0,53.57744,87.56296,22.48903,70.78909
"MO",75,2002,0,88.16256,100,56.52174,59.93733
"MO",75,2006,1,100,100,100,100
"MO",75,2008,0,100,100,100,100
"MO",75,2010,1,89.63739,99.25925,43.0033,62.55924
"MO",76,1996,0,100,100,100,54.50556
"MO",76,1998,0,78.41884,91.203,39.75478,58.43957
"MO",76,2000,1,100,100,100,100
"MO",76,2002,0,86.64537,96.58075,89.54704,64.01227
"MO",76,2004,1,76.50606,94.71821,31.51259,65.33018
"MO",76,2010,0,99.99999,100,100,100
"MO",77,1996,0,100,100,100,72.20127
"MO",77,1998,1,100,100,100,100
"MO",77,2000,0,98.21984,100,92.45283,72.63981
"MO",77,2002,0,100,100,100,71.14401
"MO",77,2004,1,100,100,100,100
"MO",77,2006,1,100,100,100,100
"MO",77,2010,0,76.15773,87.84119,54.08616,62.53214
"MO",78,1996,1,100,100,100,54.95097
"MO",78,1998,0,68.95456,86.05666,72.00488,48.90355
"MO",78,2000,0,78.09207,88.79048,69.43033,48.6361
"MO",78,2002,1,58.25097,75.91206,61.17424,50.27872
"MO",78,2004,0,93.01309,98.4411,84.89313,69.5315
"MO",78,2006,1,100,100,100,100
"MO",78,2008,0,76.08128,72.23823,63.67403,58.70021
"MO",78,2010,0,99.0174,100,97.43842,59.24429
"MO",79,1996,1,100,100,100,100
"MO",79,1998,1,100,100,100,100
"MO",79,2000,1,100,100,100,100
"MO",79,2002,0,76.16656,92.80698,43.98354,56.46243
"MO",79,2004,0,83.92254,97.89507,46.01032,59.05399
"MO",79,2006,0,100,100,100,68.66837
"MO",79,2008,1,100,100,100,100
"MO",79,2010,0,88.25745,96.59486,84.23804,53.65113
"MO",80,1998,1,100,100,100,100
"MO",80,2000,1,100,100,100,68.19942
"MO",80,2002,0,99.99999,100,100,100
"MO",80,2006,1,100,100,100,100
"MO",80,2008,1,100,100,100,100
"MO",80,2010,0,100,100,100,100
"MO",81,1996,0,100,100,100,74.78008
"MO",81,1998,1,100,100,100,100
"MO",81,2000,1,100,100,100,100
"MO",81,2002,1,100,100,100,100
"MO",81,2004,1,100,100,100,100
"MO",81,2006,1,100,100,100,100
"MO",81,2008,0,100,100,100,100
"MO",81,2010,1,100,100,100,100
"MO",82,1996,1,0,0,.0053897,43.82113
"MO",82,1998,1,22.73049,16.98936,28.79562,43.95018
"MO",82,2000,1,0,0,.030931,0
"MO",82,2002,0,81.03489,74.55925,77.06091,52.08361
"MO",82,2004,0,88.33342,84.50243,82.11343,57.28086
"MO",82,2006,0,98.19896,99.16086,97.62431,64.27748
"MO",82,2008,0,54.90275,44.2851,42.43016,59.70343
"MO",82,2010,1,100,100,100,100
"MO",83,1996,0,100,100,100,65.41769
"MO",83,1998,0,50.29556,53.62284,48.56394,58.79642
"MO",83,2000,1,100,100,100,66.78717
"MO",83,2002,1,99.99999,100,100,100
"MO",83,2004,1,100,100,100,100
"MO",83,2006,0,100,100,100,100
"MO",83,2008,1,99.99999,100,100,100
"MO",83,2010,0,93.79342,100,97.6785,65.32244
"MO",84,1996,1,100,100,100,66.536
"MO",84,1998,1,84.41663,94.94424,83.35403,63.61726
"MO",84,2000,1,87.2776,94.81693,89.98193,64.88197
"MO",84,2002,0,0,0,.0063689,22.23647
"MO",84,2004,1,0,0,.0086698,0
"MO",84,2006,1,0,0,.0109469,0
"MO",84,2008,1,0,0,.002388,0
"MO",84,2010,0,0,0,.0048671,0
"MO",85,1996,0,100,100,100,63.81652
"MO",85,1998,0,58.86285,84.14106,24.95812,64.31715
"MO",85,2000,0,82.25687,98.29124,41.45999,64.85703
"MO",85,2002,0,60.61204,63.95905,60.41142,47.86145
"MO",85,2004,1,55.05195,56.64869,62.43906,49.2141
"MO",85,2006,0,47.77139,39.12214,34.57798,48.01509
"MO",85,2008,0,68.42408,87.55015,55.43941,54.46157
"MO",85,2010,0,70.25941,95.56332,45.03328,47.32651
"MO",86,1996,1,0,0,.006099,32.56047
"MO",86,1998,1,42.0259,43.20549,35.40427,34.01299
"MO",86,2000,0,0,0,.0034607,0
"MO",86,2002,1,8.928658,1.576914,2.031901,29.53773
"MO",86,2004,1,0,0,.0026312,0
"MO",86,2006,1,25.06916,5.016583,22.62688,43.6994
"MO",86,2008,0,29.8386,13.68204,34.8836,42.03481
"MO",86,2010,1,0,0,.0087329,0
